Genre,TrackCount
"soundtrack, classical, special purpose artist, fixme, ambient, bogus artist, software company as artist, meta artist, cotm, death metal, black metal, british, uk, composer, traditional, pop and chart, easy listening soundtracks and musicals, unknown, relaxation, bogus, fixme-probably not a real artist, 1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, merge me, bing crosby fank sinatra louis armstorng nat king cole doris day, nursery rhymes, merge, rhymes, mergeme, stop merging crap so my tags get fucked up, fix, nursery rhymes collection, kids hut, kids songs, nursery rhymes playlist, wheels on the bus, johny johny yes papa, cleanup, fix tags, has german audiobooks, dumping ground, dont rate the [unknown] artist, lazy asses, fixme or cleanup, merge into [anonymous] or [traditional], fixme [spa] mess, spamess, test merging tags test, merge all the unrighteous fellows are all unpardonable!, special purpose, egyptian hip hop, egyptian pop, arabic hip hop",1
"lagu timur, hipdut, funkot, maluku, budots, dangdut",1
"thai rock, thai pop, luk thung, t-pop",1
"indonesian pop, batak, malay",1
"french pop, variete francaise, chanson, french house, french indie pop",1
"alternative pop, c-pop, cantopop, contemporary r&b, dance-pop, electronic, electropop, female vocals, indie pop, pop, top 40",1
"indonesian jazz, indonesian pop, sholawat",1
"jazz, folk, blues, easy listening, soul, contemporary folk, gospel, vocal jazz, classic pop and rock",1
"thai rock, thai pop, luk thung, phleng phuea chiwit, southern thai music",1
"thai hip hop, t-pop, thai trap, thai pop",1
"hard house, trance, eurodance, techno, hypertechno",1
"piano, pianist, french pianist",1
"neoperreo, punto guajiro",1
"chinese r&b, mandopop, taiwanese pop, chinese hip hop, c-pop, taiwanese indie, chinese indie",1
"gothic rock, hard rock, pop rock",1
"rock, hard rock, folk rock, comedy rock, novelty",1
"southern thai music, luk thung, phleng phuea chiwit, thai hip hop, thai rock, thai pop",1
"luk thung, southern thai music, phleng phuea chiwit, thai rock, thai pop",1
"private school piano, maskandi, bacardi",1
"afro tech, afro house, 3 step, gqom, tribal house, amapiano, afro soul, house, deep house",1
"afro r&b, afro soul, afrobeats",1
"sertanejo, sertanejo universitario, pagode, forro, piseiro, arrocha, agronejo",1
"cumbia, tropical music, chicha, electrocumbia",1
"christian reggae, reggae en espanol",1
"chinese indie, chinese r&b",1
"punjabi pop, hindi pop, bollywood, desi",1
"amapiano, gqom, 3 step, afropiano, bacardi",1
"french rap, moroccan rap, drill, moroccan pop",1
"pinoy r&b, opm",1
"acoustic rock, actor, anti-establishment, folk pop, folk rock, indie rock, political, singer-songwriter, social critique",1
"alternative rock, blues, folk, indie folk, indie pop, indie rock, rock, singer-songwriter",1
"choral, renaissance, christmas",1
"choral, hymns, christmas",1
"swing music, big band",1
"bossa nova, bolero",1
"country, indie pop, pop, pop rock",1
"villancicos, latin pop",1
"villancicos, lullaby, childrens music, christmas",1
"tropical music, electrocumbia",1
"cumbia, tropical music, cumbia sonidera, electrocumbia",1
"rap quebecois, chanson quebecoise, french rap",1
"chanson quebecoise, pop quebecoise, indie quebecois",1
"chanson quebecoise, variete francaise, chanson, rock quebecois",1
"chanson quebecoise, pop quebecoise, christmas",1
"vocal jazz, jazz pop, jazz",1
"horspiel, german, has german audio plays, audio drama",1
"french jazz, jazz",1
"chanson, christmas",1
"french pop, chanson, variete francaise, french jazz, french house",1
"electro swing, swing music",1
"chinese r&b, cantopop",1
"yacht rock, smooth jazz, vocal jazz, jazz",1
"city pop, kayokyoku, j-pop, enka",1
"christmas, bolero, villancicos",1
"baroque pop, singer-songwriter",1
"ballet, classical, orchestral",1
"ccm, worship, christian pop, christian alternative rock",1
"soul, soul blues, classic soul, motown",1
"christmas, classical crossover",1
"rap, hip-hop, hip hop, hardcore hip hop",1
"country, country pop, contemporary country",1
"retro soul, pop soul",1
"jazz pop, vocal jazz, jazz",1
"jazz, instrumental jazz, bebop, bossa nova, death jazz, super jazz, punk jazz, jazz and blues",1
"flamenco, flamenco pop, rumba congolaise",1
"trova, nueva trova, singer-songwriter",1
"blues, jazz, rhythm, singer, soul, ukraine, ukrainian, ukrainian pop",1
"cardenales, del, exito, folklore, gaita, maracaibo, venezuela, zulia, zuliana",1
"gaita, zulia, zuliana, maracaibo, cardenales, del, exito, folklore, venezuela",1
"ano, betulio medina, caracas, gaita, maracaibo, navidad, nuevo, parranda, venezuela, zulia",1
"popular colombian music, ranchera, corrido",1
"thai rock, southern thai music, phleng phuea chiwit, thai pop, luk thung",1
"mandopop, chinese rock",1
"sertanejo, sertanejo universitario, pagode, forro, piseiro, arrocha",1
"indonesian pop, indonesian indie, pop punk, indonesian rock, indorock",1
"cuarteto, cumbia, techengue, rkt, turreo",1
"tropical music, merengue, rumba congolaise",1
"pop, hungarian, hungary, magyar",1
"ballad, hip-hop soul, r&b, soul, hip-hop",1
"indonesian pop, lagu timur",1
"christian reggaeton, disco polo",1
"rock, france",1
"banda, corrido, norteno, musica mexicana, ranchera, grupera, sierreno",1
"corrido, sierreno, corridos belicos, corridos tumbados",1
"afro adura, nigerian drill, afro soul, afrobeat, alte, afrobeats",1
"huayno, cumbia, chicha, cumbia nortena",1
"hipdut, funkot",1
"karadeniz folk, arabesk, turkish pop",1
"lo-fi, lo-fi hip hop, lo-fi beats",1
"hipdut, lagu timur, dangdut, malay, funkot, koplo, indonesian pop, malay rap",1
"conductor, russian conductor",1
"amapiano, afropiano, gqom, 3 step, afrobeats, private school piano",1
"british, english, rock and indie, uk",1
"production music, synthwave, french house",1
"telugu pop, tollywood, tamil dance, tamil pop, kollywood, kannada pop",1
"opm, pinoy rock, pinoy alternative, pinoy indie",1
"ghazal, qawwali, sufi, exotica",1
"southern thai music, luk thung, phleng phuea chiwit, thai hip hop",1
"neo soul, quiet storm",1
"poet, writer, poetry, songwriter, songs",1
"afrobeats, afrobeat, alte, afro r&b, afroswing, afropop, afro soul",1
"american, chinese indie, chinese rock, country rock, mandopop, pop, rock, soft rock, taiwanese indie, taiwanese pop",1
"grime, uk grime, uk drill",1
"funkot, hipdut, dangdut, lagu timur, koplo",1
"hipdut, indonesian pop",1
"concerto, italian trap",1
"pop, rap, hip hop, pop rap, lithuanian, lithuania, lithuanian pop, lithuanian hip hop, lithuanian rap, lithuanian pop rap",1
"pop, folk, soul, eurovision 2026",1
"french rap, shatta, drill",1
"corridos tumbados, corrido, corridos belicos, sad sierreno, musica mexicana, banda, sierreno",1
"afrobeats, afro r&b, afrobeat",1
"afro adura, afrobeats, afrobeat, afropiano, nigerian drill, afropop",1
"bhangra, punjabi pop, desi, punjabi hip hop, desi hip hop",1
"punjabi pop, bollywood",1
"classical, polish, composer, classic, modern classical, impressionism, polish composer, romantic classical",1
"manele, moombahton",1
"hip hop, electronic, jazz, billboard charting artist, billboard, american, billboard top current album sales",1
"alte, afrobeats, afroswing, afrobeat, afropop, afro r&b, afro soul, azonto",1
"phleng phuea chiwit, luk thung, thai rock, southern thai music, thai pop",1
"southern thai music, luk thung, phleng phuea chiwit, thai pop, thai hip hop",1
"canada, canadian, canadien, chanson, folk quebecois, folk rock, francophone, quebec, quebec, quebecois, rock quebecois",1
"canadian, francophone, canada, canadien, folk rock, quebec, quebecois, quebec",1
"afro adura, afrobeats, amapiano, afrobeat, afropiano, afropop",1
"classical, opera",1
"alternative pop, indie pop, indie rock, korean ballad, pop soul, r&b, soul",1
"indie, k-ballad, korean indie",1
"alternative rock, folk, indie pop, alternative pop, emo pop, dark pop, 2010s, art pop, millennial, abuser, 2020s, creepy pop, rapist, salsa",1
"pagode baiano, axe, piseiro, pagode, arrocha, brazilian pop, brazilian funk",1
"sertanejo, sertanejo universitario, agronejo, sertanejo tradicional",1
"guaracha, reggaeton chileno, chilean trap, neoperreo, chilean mambo",1
"funkot, hipdut, breakbeat",1
"lagu timur, malay, indonesian pop",1
"afro adura, afrobeat, afrobeats, afropiano, nigerian drill",1
"afro adura, alte, afrobeats, afrobeat, afropiano, afroswing, afropop",1
"opm, harana, parang, kundiman, pinoy indie, p-pop",1
"classical, electronic, ambient, indie, moog, composer, experimental, khaleeji",1
"ambient, berlin school, electronic, romanian, romanian musician, space",1
"pop, jazz, singer, soul, adult contemporary, blue-eyed soul, neo soul, pop and chart, pop soul, blue eyed soul, r&b, adele, alternative",1
"rock, 2010s, blues-pop, english singer, music for soccer moms, aln-sh",1
"chinese r&b, c-pop, mandopop, chinese indie, taiwanese pop",1
"corrido, corridos tumbados, corridos belicos, musica mexicana, sierreno, sad sierreno, electro corridos, banda",1
"afro adura, nigerian drill, afro soul, afrobeat, afrobeats, afropiano",1
"fuji, afro adura, nigerian drill, afrobeat, alte, afrobeats, afropiano, afro soul",1
"pinoy hip hop, pinoy r&b, opm, p-pop, parang",1
"sing sing hungary rock band, rock, dark r&b",1
"chinese hip hop, chinese r&b, mandopop",1
"banda, corrido, norteno, corridos belicos, corridos tumbados",1
"taiwanese indie, taiwanese pop, chinese indie, mandopop, chinese rock, c-pop",1
"pop, j-pop, ballad, fixme label mess, kayokyoku, techno kayo, idol kayo",1
"bacardi, amapiano, gqom, 3 step, afropiano",1
"afro tech, afro soul, afropop, afro house, 3 step, amapiano, gqom, private school piano",1
"pagode baiano, pagode",1
"neoclassical metal, classical, instrumental rock, tropical house",1
"guaracha, exotica, techengue",1
"trap, argentine trap",1
"afrobeats, afrobeat, afropop, azonto, afropiano, afro r&b, afroswing, alte",1
"alte, nigerian drill, afrobeats, afropiano, afrobeat",1
"fuji, afrobeats, afropiano, afrobeat, alte, afro soul",1
"afrobeats, afrobeat, highlife, afro adura, nigerian drill, afropop, afropiano, hiplife",1
"hard techno, techno, tekno, hardcore techno, industrial",1
"opm, harana, p-pop, pinoy r&b, parang, kundiman, pinoy indie",1
"cantopop, chinese hip hop, c-pop, taiwanese pop",1
"pagode baiano, pagode, axe",1
"tropical house, dansk pop",1
"hipdut, dangdut, lagu timur, koplo, funkot",1
"bacardi, maskandi, amapiano",1
"axe, pagode baiano, mpb",1
"neofolk, folk metal, black metal, celtic, ambient folk",1
"hipdut, malay rap, malay, malay pop, lagu timur, dangdut, malaysian pop, funkot",1
"3 step, amapiano, gqom, private school piano, afro house, afro tech, afropiano",1
"piseiro, sertanejo, forro",1
"bhajan, devotional, lagu timur, sufi",1
"sertanejo, sertanejo universitario, agronejo, arrocha, sertanejo tradicional",1
"horrorcore, trap metal",1
"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop",1
"qawwali, desi hip hop, sufi",1
"girl group, pop, latin pop, synthpop, dance-pop, contemporary r&b, electropop, pop rap",1
"arabic, arabic rap, egyptian, egyptian rap, hip hop, middle east, trap, trap shaabi",1
"brazilian hip hop, rap, boom bap",1
"finnish pop, iskelma, europop",1
"afropiano, alte, amapiano",1
"afro adura, afrobeat, afrobeats, nigerian drill, afropiano, afropop",1
"alternative metal, alternative rock, post-grunge, rock",1
"rock, alternative rock, progressive rock, christian, hard rock, country rock, classic rock, pop rock, christian rock, aor, praise & worship, childrens music",1
"kannada pop, sandalwood, devotional",1
"dansband, rockabilly, epadunk",1
"vietnamese bolero, bolero, v-pop",1
"alternative metal, industrial metal, metal, swedish",1
"opm, pinoy indie, harana, p-pop, parang, kundiman",1
"death by gun, death by murder, quiet storm",1
"kizomba, afro soul, zouk",1
"gengetone, bongo flava, afro r&b, dancehall",1
"tamil hip hop, tamil pop, kollywood, tamil dance",1
"deep house, 3 step, afro tech, private school piano",1
"3 step, deep house, afro tech, private school piano",1
"3 step, afro tech, afro house, gqom",1
"bongo flava, bongo piano, singeli, afro r&b",1
"khaleeji, malay",1
"orthodox jewish, orthodox pop",1
"afrobeats, afrobeat, afropop, alte, afro r&b, afropiano, afro soul, afroswing",1
"ndombolo, coupe decale, rumba congolaise, afrobeats, afrobeat",1
"turkish, 90s, rap, american, hip-hop, actor, hip hop, songwriter, singer, detroit, hiphop, 2000s, midwest hip-hop, detroit hip-hop, gangsta rap, pop rap, record producer, english, horrorcore, rapper, us, pop and chart, eminem, 8 mile, boom bap, v, comedy rap, midwest hip hop, conscious hip hop, hardcore hip hop, trap, kun, detroit hip hop, relic inn, 2008 universal fire victim, rap god, midwestern hip-hop, music trade",1
"rock, alternative rock, punk, punk rock, canadian, pop rock, pop punk, rock and indie, emo-pop, manele",1
"neo soul, alternative r&b",1
"arabic hip hop, egyptian hip hop, khaleeji, egyptian pop, mahraganat",1
"ghanaian hip hop, asakaa, hiplife, afrobeats",1
"blues rock, malay, malay pop, malaysian pop",1
"alte, afro r&b",1
"french r&b, afro r&b, alte",1
"progressive trance, seen live, trance",1
"bhajan, marathi pop, devotional, ghazal",1
"melodic techno, melodic house, techno",1
"cyberfolk, electrogrunge",1
"indie pop, r&b",1
"rai, gnawa, moroccan pop, algerian chaabi",1
"electronic, pop, experimental, electropop, latin",1
"pop, singer-songwriter, hip hop, spanish, flamenco, latin pop, latin, english, reggaeton, flamenco pop",1
"latin, latin urban, r&b, reggaeton",1
"arabic hip hop, moroccan rap, moroccan pop, rai",1
"pop rock, riot grrrl",1
"reggae, roots reggae, lovers rock, ragga, dub, dancehall, rocksteady",1
"pop, schlager, schlagerparty",1
"bro-country, country pop",1
"pinoy hip hop, pinoy r&b, opm, parang, p-pop",1
"live, american, aor, arena rock, blues, blues rock, classic pop and rock, classic rock, contemporary folk, country, country rock, dylan bootleg series, favoritos, folk, folk rock, gospel, greenwich village scene, icon, jazz, pledging my time, pop rock, pop",1
"country christian, christian, worship, christian folk, ccm",1
"lovers rock, reggae, roots reggae, dancehall, ragga",1
"bikutsi, coupe decale, french r&b",1
"chanson, french hip hop, french pop, french rap, hip hop, pop rap, rap",1
